start	end	text
3371622	3394747	Irish companies in the U.S. provide employment to over 200,000 Americans, and Ireland is now the fifth biggest source of foreign direct investment in the U.S. Ireland is one of many countries with the Consulate General here, a signal of the importance we attach to our relationship with this city.
3396249	3397630	As Ceann Comhairle,
3397728	3411005	well-pronounced by Councillor McOsker, as Councillor of Dáil Éireann, I also wish to acknowledge the importance of democratic institutions at every level, from national parliaments to city councils.
3411867	3421339	The work done in chambers like this one, serving local communities and responding to their needs, is the foundation of vibrant democracy.
3422669	3428779	Thank you again, in particular to Council Member McOsker for facilitating this engagement.
3429660	3441378	And I hope that this visit will continue to strengthen the friendship between Ireland and the people of Los Angeles and that the connections between our communities grow stronger in the years ahead.
3442280	3444503	Go raibh míle maith agaibh.
3444523	3445204	Go raibh maith agat.
3446907	3447107	Thank you.
3453922	3460191	As a little personal aside, the Keonkar lab asked me, so what is your Irish-American story?
3460211	3461072	Where are your people from?
3461773	3466860	And I told her that my grandmother was from New Ross in County Wexford.
3467882	3470446	That happens to be the district that she represents.
3472028	3473630	And she said, what was your grandmother's name?
3473670	3475733	Because McCosker's not a very usual Irish name.
3476634	3478197	And I said, she was very proud.
3478457	3482663	She was an orphan, but she was very proud to know that her family name was Power.
3483031	3486097	And Verona looked at me, she said, you look like a power.
3488041	3488983	I was putty in her hands.
3489324	3493352	I'm going to be taking time off to work on her re-election campaign, for sure.
3493813	3495235	So I'm just letting you know, I'll be gone.
3495255	3497580	I'll be in New Ross working on the re-elect.
3499484	3503391	So this is the time in the program that we so look forward to.
3503451	3515111	Year in and year out, the Lions Academy and the 1-5 has been gracing us with their beauty and their art and their athleticism in Irish dance.
3515532	3524968	And once again this year, they are here on the council floor to show us some of the best of Irish arts and culture, the Lions Academy of Dance.
3533369	3535853	I love it.
3614858	3617518	.
3617539	3620481	.
3723803	3733611	do
3758988	3788303	♪ ♪
3790797	3799660	so
3832057	3860595	♪
3867089	3895290	♪ ♪
3900063	3905466	so
3949878	3956952	do do
3997128	4001676	The Lions Academy of Irish Dance.
4001696	4002537	Thank you so much.
4002597	4006704	And they will be performing tomorrow at Gaelic and Garlic, Piazza Miramare.
4007145	4008768	I might even join them for a slip jig.
4009168	4009669	You never know.
4010691	4013636	So I want to thank the speaker.
4013716	4015119	I want to thank the Consul General.
4015479	4020968	We are also joined today, and let's hear it for Griffin Healy, the president of the Irish Fair Foundation.
4021008	4022511	Griffin, give a wave.
4025849	4030899	And with that, Mr. President, I want to wish everybody a happy St. Patrick's Day.
4030999	4042302	And Mr. McOsker, we're happy to get our St. Patrick's Day celebration kicked off with this great recognition this morning and excellent dancers that we look forward to every year.
4042322	4044887	We've got a few members on the queue, beginning with Mr. Lee.
4046555	4047496	Thank you, Mr. President.
4047656	4050941	Councilman McOsker, I think you know this about my family.
4051041	4058390	I want to say thank you for celebrating St. Patrick's Day because, you know, my family, I have Irish in my family.
4058510	4073389	Not only do I, you know, have Irish, have Korean cousins, but my wife, Sheila, whose powers is Irish, and visiting me today for spring break from UC San Diego happens to be my
4073369	4076697	Part Korean, part Irish daughter, Jada here, right there.
4079764	4086359	And it's always a special occasion in our household, and I just want to thank you for always making sure that we celebrate it here as a city as well.
4086459	4087862	Thank you, Mr. Cosby.
4087882	4089165	Thank you so much, Mr. Lee.
4089185	4090348	Council Member Padilla.
4092202	4095351	Councilman McOsker, memory serves me right.
4095571	4107223	Last year when I did Cinco de Mayo, you said, I really like your idea of taking back the holiday from a very Americanized, I was doing it Mexican-American, you are about,
4107203	4122205	Elevating Irish Americans, so I'm glad you had your presentation Really liked hearing the story about the Irish American friendship group and knowing that you're the largest one so congratulations on a beautiful Presentation, and I hope everyone does have a good holiday.
4122225	4127372	Thank you for being the one to bring this here Thank you so much councilmember Padilla councilmember Hutt
4128584	4129906	Thank you, Mr. President.
4130046	4132509	Thank you, Mr. McOsker, for bringing this in.
